Line Number,Action,Status,ErrorCode,ErrorMessage,Code,Message,ItemID,ReferenceID,ApplicationData,StartTime,EndTime,AuctionLengthFee,BoldFee,BorderFee,BuyItNowFee,CategoryFeaturedFee,CurrencyID,FeaturedFee,FeaturedGalleryFee,FixedPriceDurationFee,GalleryFee,GiftIconFee,HighlightFee,InsertionFee,InternationalInsertionFee,ListingDesignerFee,ListingFee,PhotoDisplayFee,PhotoFee,ProPackBundleFee,ReserveFee,SchedulingFee,SubtitleFee,CustomLabel,PrivateNotes,BasicUpgradePackBundleFee,ValuePackBundleFee,ProPackPlusBundleFee,SellerInventoryID,CrossBorderTradeNorthAmericaFee,CrossBorderTradeGBFee,RefundFromSeller,TotalRefundToBuyer,CorrelationID,,*Action(SiteID=US|Country=US|Currency=USD|Version=745),*Category,*Title,Subtitle,*Description,*ConditionID,ConditionDescription,*PicURL,*Quantity,*Format,*StartPrice,BuyItNowPrice,*Duration,ImmediatePayRequired,*Location,GalleryType,PayPalAccepted,PayPalEmailAddress,PaymentInstructions,StoreCategory,ShippingDiscountProfileID,DomesticRateTable,ShippingType,SalesTaxPercent,SalesTaxState,ShippingInTax,UseTaxTable,PostalCode,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-1:Priority,ShippingService-1:ShippingSurcharge,DispatchTimeMax,*CustomLabel,ReturnsAcceptedOption,RefundOption,ReturnsWithinOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,SiteID,BoldTitle,Featured,Highlight,Border,HomePageFeatured,LinkedPayPalAccount,MaximumItemCount,MaxItemMinFeedback,MaxUnpaidItemsCount,MaxUnpaidItemsPeriod,MaxViolationCount,MaxViolationPeriod,MinimumFeebackScore,ShiptoRegCountry,C:Brand,C:Size Type,C:Size,C:Style,C:Color
704,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Size Type#comma# Size (Women's)|63861|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4PS677000M010,,,,,,,,,,,,VerifyAdd,63861,RonniNicole Coral PaisleyDress 10                  ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4PS677000M010,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
705,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Size Type#comma# Size (Women's)|63861|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4PS673000W016,,,,,,,,,,,,VerifyAdd,63861,LennieForNinaWmBeltHalter Maxi 16W                 ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4PS673000W016,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
706,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Size Type#comma# Size (Women's)|63861|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4P9261NBLMNXL,,,,,,,,,,,,VerifyAdd,63861,Carhartt Therm Hooded Swtshrt Black XL46-48        ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4P9261NBLMNXL,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
707,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Size Type#comma# Size (Women's)|63861|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4PS647000W018,,,,,,,,,,,,VerifyAdd,63861,Westside Wm High/LowPythonMaxi 18W                 ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4PS647000W018,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
708,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Size Type#comma# Size (Women's)|63861|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4PT047GTLA3XL,,,,,,,,,,,,VerifyAdd,63861,Lola P Wm Tye Dye Dress Teal 3 XL                  ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4PT047GTLA3XL,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
709,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Size Type#comma# Size (Women's)|63861|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4PV595000ALRG,,,,,,,,,,,,VerifyAdd,63861,JM Studio Ms Two-fer Dress Large                   ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4PV595000ALRG,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
710,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Style#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Style#comma# Size Type#comma# Size (Women's)|63862|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4PF649REDAXLG,,,,,,,,,,,,VerifyAdd,63862,Excelled Ms Polyester Pea Coat Red X Large         ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4PF649REDAXLG,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
711,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Style#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Style#comma# Size Type#comma# Size (Women's)|63862|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4F0797RCK0010,,,,,,,,,,,,VerifyAdd,63862,MyH SolidMicrofr FLComfortr-Chili Pr/Bl            ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4F0797RCK0010,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
712,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Style#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Style#comma# Size Type#comma# Size (Women's)|63862|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4QJ064NGEM010,,,,,,,,,,,,VerifyAdd,63862,KCole Miss Moto Carcoat Grey 10                    ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4QJ064NGEM010,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
713,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Style#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Style#comma# Size Type#comma# Size (Women's)|63862|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4NT495BP10010,,,,,,,,,,,,VerifyAdd,63862,AltDownF/Q Micro Comfortr-Pacific Blue             ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4NT495BP10010,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
714,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Style#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Style#comma# Size Type#comma# Size (Women's)|63862|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4PY5260000010,,,,,,,,,,,,VerifyAdd,63862,CooperLavender 8pc King BedSet                     ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4PY5260000010,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
715,VerifyAdd,Failure,21916519,#quote#Error - Listing is missing required item specific(s): #quote##quote#Brand#comma# Style#comma# Size Type#comma# Size (Women's)#quote##quote#. Please provide the required item specifics.|Brand#comma# Style#comma# Size Type#comma# Size (Women's)|63862|#quote#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4QL090NWHSM01,,,,,,,,,,,,VerifyAdd,63862,CB Ladies System Softs White Medium                ,,<html><body>empty</body></html>,1000,,http://images.nationalgeographic.com/wpf/media-live/photos/000/687/cache/bonobo-congo-ziegler_68751_990x742.jpg,1,Auction,0.01,,3,0,55406,Gallery,1,sales@skygroupcloseouts.com,If you need a revised invoice for combined shipping#comma# please contact us before paying so we can adjust the shipping costs.,,,,Flat,6.875,MN,1,0,55406,FedExHomeDelivery,12,1,10,1,4QL090NWHSM01,ReturnsAccepted,MoneyBackOrExchange,Days_14,Buyer,Please contact us before returning any item. Items listed AS-IS or For Parts/Repair are not covered by our return policy.  We offer 14 days to return item after receiving it. If item is defective we will supply return shipping label. Item must be returned in original packaging with all accessories included. We also charge a 15% restocking fee for cancelled transactions that are not shipped#comma# or we let it go to eBay as an unpaid bidder case.  Do Not Bid If You Do Not Intend To Follow Through!,,,,US,0,0,0,0,0,1,100,5,2,Days_30,4,1,-1,1,,,,,
